Datetime,Badger Pass: Snow Water Equivalent,Mount Lockhart: Snow Water Equivalent,GIBSON RESERVOIR; MONTANA: Inflow,Badger Pass: Precipitation,Mount Lockhart: Precipitation
1991-12-08,10.7,6.6,430.063,0.5,0.7
1991-12-09,11.3,7.1,127.637,0.7,0.4
1991-12-10,12.0,7.6,358.541,0.1,0.2
1991-12-11,12.0,7.6,130.0,0.6,0.6
1991-12-12,12.7,8.2,360.542,0.8,1.1
1991-12-13,13.6,9.3,130.0,0.2,0.1
1991-12-14,13.7,9.4,207.464,0.1,0.0
1991-12-15,13.8,9.4,208.02,0.0,0.0
1991-12-16,13.8,9.4,207.831,0.1,0.0
1991-12-17,13.8,9.5,130.0,0.1,0.0
1991-12-18,13.8,9.5,305.45,0.0,0.0
1991-12-19,13.8,9.5,307.679,0.3,0.3
1991-12-20,13.9,9.5,268.559,0.0,0.0
1991-12-21,14.0,9.5,269.115,0.0,0.0
1991-12-22,14.0,9.5,223.667,0.0,0.0
1991-12-23,14.0,9.5,223.667,0.0,0.0
1991-12-24,14.0,9.5,223.667,0.0,0.0
1991-12-25,14.0,9.5,223.87,0.0,0.0
1991-12-26,14.0,9.5,225.079,0.0,0.0
1991-12-27,14.0,9.5,224.88,0.0,0.0
1991-12-28,14.0,9.6,211.553,0.1,0.0
1991-12-29,14.0,9.6,252.131,0.0,0.0
1991-12-30,14.0,9.6,253.996,0.0,0.0
1991-12-31,14.0,9.6,253.793,0.0,0.0
1992-01-01,14.0,9.6,295.125,0.0,0.0
1992-01-02,14.0,9.6,88.668,0.1,0.0
1992-01-03,14.0,9.6,213.268,0.0,0.0
1992-01-04,14.0,9.6,255.608,0.0,0.0
1992-01-05,14.0,9.6,171.936,0.0,0.0
1992-01-06,14.0,9.6,213.875,0.2,0.0
1992-01-07,14.0,9.6,255.607,0.0,0.0
1992-01-08,14.0,9.7,214.986,0.0,0.0
1992-01-09,14.0,9.7,257.269,0.0,0.0
1992-01-10,14.1,9.7,214.986,0.0,0.0
1992-01-11,14.2,9.7,214.777,0.6,0.4
1992-01-12,14.6,9.9,344.472,0.1,0.0
1992-01-13,14.7,10.0,130.0,0.1,0.1
1992-01-14,14.8,10.1,280.561,0.3,0.1
1992-01-15,15.0,10.2,281.167,0.1,0.2
1992-01-16,15.5,10.5,144.479,0.8,0.6
1992-01-17,16.2,11.0,144.694,0.0,0.0
1992-01-18,16.2,11.1,144.479,0.0,0.0
1992-01-19,16.2,11.1,260.747,0.0,0.0
1992-01-20,16.3,11.1,173.654,0.1,0.0
1992-01-21,16.4,11.1,217.093,0.3,0.0
1992-01-22,16.7,11.1,261.515,0.2,0.1
1992-01-23,16.9,11.1,218.2,0.6,0.6
1992-01-24,17.7,11.7,218.416,0.6,0.6
1992-01-25,18.3,12.3,218.416,0.6,0.3
1992-01-26,18.8,12.5,307.223,0.1,0.1
1992-01-27,19.0,12.5,130.0,0.0,0.0
1992-01-28,19.1,12.5,353.85,0.4,0.1
1992-01-29,19.3,12.7,130.0,0.1,0.0
1992-01-30,19.5,12.7,174.814,0.0,0.0
1992-01-31,19.6,12.7,241.925,0.1,0.0
1992-02-01,19.6,12.7,243.036,0.0,0.0
1992-02-02,19.6,12.8,175.147,0.1,0.0
1992-02-03,19.6,12.8,266.107,0.0,0.0
1992-02-04,19.6,12.8,130.0,0.0,0.0
1992-02-05,19.7,12.8,220.516,0.0,0.0
1992-02-06,19.7,12.8,266.712,0.1,0.0
1992-02-07,19.7,12.8,175.976,0.0,0.0
1992-02-08,19.7,12.8,175.749,0.0,0.0
1992-02-09,19.7,12.8,130.0,0.0,0.0
1992-02-10,19.7,12.8,221.949,0.0,0.1
1992-02-11,19.7,12.8,212.754,0.0,0.0
1992-02-12,19.7,12.8,212.754,0.0,0.0
1992-02-13,19.7,12.8,212.752,0.0,0.0
1992-02-14,19.7,12.8,213.753,0.1,0.0
1992-02-15,19.7,12.8,213.526,0.0,0.0
1992-02-16,19.8,12.8,223.058,0.0,0.0
1992-02-17,19.8,12.9,222.834,0.1,0.0
1992-02-18,19.8,12.9,176.529,0.8,0.6
1992-02-19,20.6,13.3,130.0,0.3,0.4
1992-02-20,21.1,13.8,270.8,0.4,0.2
1992-02-21,21.4,13.9,224.039,0.3,0.1
1992-02-22,21.8,14.1,200.818,0.5,0.2
1992-02-23,22.2,14.3,200.589,0.1,0.1
1992-02-24,22.4,14.4,224.039,0.0,0.0
1992-02-25,22.4,14.5,224.675,0.0,0.0
1992-02-26,22.5,14.5,225.077,0.0,0.0
1992-02-27,22.6,14.5,224.846,0.0,0.0
1992-02-28,22.7,14.5,225.079,0.0,0.0
1992-02-29,22.9,14.5,224.844,0.0,0.0
1992-03-01,23.0,14.6,225.483,0.0,0.0
1992-03-02,23.0,14.6,225.652,0.1,0.2
1992-03-03,23.1,14.6,177.941,0.0,0.0
1992-03-04,23.1,14.6,369.479,0.1,0.0
1992-03-05,23.1,14.7,147.943,0.0,0.0
1992-03-06,23.1,14.7,341.748,0.0,0.0
1992-03-07,23.1,14.7,196.794,0.2,0.1
1992-03-08,23.2,14.9,100.0,0.0,0.0
1992-03-09,23.3,14.9,366.71,0.0,0.0
1992-03-10,23.3,14.9,367.77,0.0,0.0
1992-03-11,23.4,14.9,295.705,0.0,0.0
1992-03-12,23.4,15.0,247.071,0.0,0.0
1992-03-13,23.3,15.0,296.174,0.0,0.0
1992-03-14,23.3,15.0,396.649,0.0,0.0
1992-03-15,23.2,14.8,347.546,0.0,0.0
1992-03-16,23.1,14.7,399.221,0.1,0.2
1992-03-17,23.1,14.8,349.665,0.5,0.7
1992-03-18,23.5,15.4,250.547,0.1,0.5
1992-03-19,23.7,15.7,452.056,0.5,0.0
1992-03-20,24.1,15.8,201.19,0.5,0.3
1992-03-21,24.5,16.1,302.872,0.0,0.0
1992-03-22,24.6,16.1,404.873,0.0,0.0
1992-03-23,24.7,16.1,304.286,0.0,0.0
1992-03-24,24.7,16.0,252.965,0.0,0.0
1992-03-25,24.7,16.0,408.903,0.0,0.0
1992-03-26,24.8,16.0,254.326,0.0,0.0
1992-03-27,24.8,16.0,419.49,0.1,0.0
1992-03-28,24.8,16.0,367.965,0.0,0.0
1992-03-29,24.9,16.0,252.06,0.0,0.0
1992-03-30,24.9,16.0,353.596,0.0,0.0
1992-03-31,24.8,16.0,518.608,0.0,0.0
1992-04-01,25.1,15.9,258.407,0.0,0.0
1992-04-02,25.0,15.9,526.38,0.0,0.0
1992-04-03,24.4,15.9,852.215,0.0,0.0
1992-04-04,23.6,15.6,862.399,0.2,0.0
1992-04-05,23.1,15.6,539.275,0.1,0.0
1992-04-06,23.0,15.5,218.337,0.2,0.1
1992-04-07,23.1,15.5,248.337,0.0,0.0
1992-04-08,23.3,15.5,248.337,0.0,0.0
1992-04-09,23.6,15.5,501.05,0.4,0.0
1992-04-10,23.8,15.4,755.31,0.5,0.2
1992-04-11,24.3,15.6,750.31,0.0,0.1
1992-04-12,24.5,15.6,750.039,0.0,0.1
1992-04-13,24.6,15.6,521.543,0.1,0.1
1992-04-14,24.4,15.8,847.742,0.0,0.0
1992-04-15,24.4,15.8,514.165,0.0,0.0
1992-04-16,24.2,15.5,578.135,0.1,0.2
1992-04-17,24.1,15.1,747.1,0.5,0.3
1992-04-18,23.9,15.1,956.325,0.3,0.1
1992-04-19,23.9,15.1,773.593,0.1,0.1
1992-04-20,24.2,15.1,773.335,0.0,0.0
1992-04-21,24.2,15.0,912.37,0.6,0.7
1992-04-22,24.5,15.4,922.0,0.1,0.1
1992-04-23,24.5,15.4,809.223,0.0,0.0
1992-04-24,24.5,15.4,864.231,0.0,0.0
1992-04-25,24.7,15.2,661.404,0.0,0.0
1992-04-26,24.6,14.9,943.0,0.0,0.0
1992-04-27,24.2,14.3,992.233,0.3,0.2
1992-04-28,23.4,13.7,1334.306,0.0,0.0
1992-04-29,22.5,13.1,1455.827,0.2,0.3
1992-04-30,21.2,12.4,2755.444,0.3,0.6
1992-05-01,20.1,12.1,1790.124,0.0,0.0
1992-05-02,19.8,11.7,2178.187,0.0,0.2
1992-05-03,19.4,11.1,1748.544,0.0,0.0
1992-05-04,18.5,10.5,1764.729,0.0,0.0
1992-05-05,17.6,9.8,1990.09,0.0,0.0
1992-05-06,16.4,9.1,2145.821,0.0,0.0
1992-05-07,15.1,8.3,2452.97,0.0,0.0
1992-05-08,14.1,7.4,2708.05,0.0,0.0
1992-05-09,13.0,6.5,2894.863,0.3,0.0
1992-05-10,13.1,6.3,2577.306,1.2,0.6
1992-05-11,14.0,6.6,2094.183,0.5,0.0
1992-05-12,14.3,6.6,1783.71,0.0,0.0
1992-05-13,14.4,6.6,1548.926,0.0,0.0
1992-05-14,14.2,6.3,1375.859,0.0,0.0
1992-05-15,13.7,5.6,1350.042,0.0,0.3
1992-05-16,13.2,5.3,1468.556,0.0,0.0
1992-05-17,12.9,4.7,1414.327,0.0,0.0
1992-05-18,11.9,3.8,1524.632,0.0,0.0
1992-05-19,10.3,2.5,1647.226,0.0,0.1
1992-05-20,9.1,1.3,2101.142,0.3,0.0
1992-05-21,8.3,0.7,2276.229,0.0,0.1
1992-05-22,7.9,0.3,1992.888,0.0,0.0
1992-05-23,6.8,0.0,1825.221,0.0,0.0
1992-05-24,5.4,0.0,1826.005,0.0,0.0
1992-05-25,4.2,0.0,1885.071,0.0,0.0
1992-05-26,2.8,0.0,1943.409,0.0,0.0
1992-05-27,2.0,0.0,1887.288,0.2,0.1
1992-05-28,0.7,0.0,2069.472,0.0,0.0
1992-05-29,0.2,0.0,1716.401,0.2,0.3
1992-05-30,0.1,0.0,1650.904,0.0,0.0
1992-05-31,0.0,0.0,1449.655,0.0,0.0
1992-06-01,0.0,0.0,1487.395,0.0,0.0
1992-06-02,0.0,0.0,1518.087,0.0,0.0
1992-06-03,0.0,0.0,1465.458,0.2,0.0
1992-06-04,0.0,0.0,1227.508,0.1,0.0
1992-06-05,0.0,0.0,1248.146,0.3,0.3
1992-06-06,0.0,0.0,1030.07,0.0,0.0
1992-06-07,0.0,0.0,1078.197,0.0,0.0
1992-06-08,0.0,0.0,998.084,0.0,0.0
1992-06-09,0.0,0.0,1029.499,0.0,0.0
1992-06-10,0.0,0.0,889.64,0.0,0.0
1992-06-11,0.0,0.0,1319.322,0.0,0.0
1992-06-12,0.0,0.0,1014.558,0.6,0.0
1992-06-13,0.0,0.0,1975.897,1.1,1.1
1992-06-14,0.0,0.0,1703.933,0.7,0.3
1992-06-15,0.0,0.0,1523.287,0.7,0.4
1992-06-16,0.0,0.0,1088.826,0.3,0.3
1992-06-17,0.0,0.0,1478.053,0.3,0.1
1992-06-18,0.0,0.0,1352.056,0.0,0.0
1992-06-19,0.0,0.0,1213.282,0.0,0.0
1992-06-20,0.0,0.0,1194.685,0.0,0.0
1992-06-21,0.0,0.0,942.667,0.0,0.0
1992-06-22,0.0,0.0,1169.649,0.0,0.0
1992-06-23,0.0,0.0,1192.376,0.0,0.0
1992-06-24,0.0,0.0,1119.759,0.0,0.0
1992-06-25,0.0,0.0,1147.805,0.0,0.0
1992-06-26,0.0,0.0,1028.498,1.5,0.2
1992-06-27,0.0,0.0,886.975,0.0,0.0
1992-06-28,0.0,0.0,837.008,0.2,0.1
1992-06-29,0.0,0.0,944.797,1.0,0.9
1992-06-30,0.0,0.0,1008.545,0.1,0.1
1992-07-01,0.0,0.0,1053.241,0.2,0.3
1992-07-02,0.0,0.0,985.907,0.0,0.0
1992-07-03,0.0,0.0,847.767,0.0,0.0
1992-07-04,0.0,0.0,896.852,0.3,0.8
1992-07-05,0.0,0.0,899.531,0.2,0.4
1992-07-06,0.0,0.0,960.09,0.1,0.0
1992-07-07,0.0,0.0,852.159,0.0,0.0
1992-07-08,0.0,0.0,860.574,0.1,0.1
1992-07-09,0.0,0.0,589.494,0.9,0.8
1992-07-10,0.0,0.0,642.84,0.3,0.1
1992-07-11,0.0,0.0,464.431,0.3,0.1
1992-07-12,0.0,0.0,810.248,0.0,0.0
1992-07-13,0.0,0.0,633.262,0.0,0.0
1992-07-14,0.0,0.0,750.89,0.0,0.0
1992-07-15,0.0,0.0,585.098,0.0,0.0
1992-07-16,0.0,0.0,635.363,0.0,0.0
1992-07-17,0.0,0.0,652.577,0.0,0.0
1992-07-18,0.0,0.0,647.042,0.1,0.0
1992-07-19,0.0,0.0,641.878,0.0,0.0
1992-07-20,0.0,0.0,700.139,0.0,0.0
1992-07-21,0.0,0.0,609.386,0.1,0.0
1992-07-22,0.0,0.0,670.138,0.0,0.7
1992-07-23,0.0,0.0,645.355,0.1,0.2
1992-07-24,0.0,0.0,654.052,0.1,0.0
1992-07-25,0.0,0.0,579.242,0.0,0.0
1992-07-26,0.0,0.0,494.789,0.0,0.0
1992-07-27,0.0,0.0,502.439,0.0,0.0
1992-07-28,0.0,0.0,519.558,0.0,0.0
1992-07-29,0.0,0.0,605.31,0.0,0.0
1992-07-30,0.0,0.0,597.698,0.0,0.0
1992-07-31,0.0,0.0,438.365,0.0,0.0
1992-08-01,0.0,0.0,460.718,0.0,0.0
1992-08-02,0.0,0.0,485.45,0.0,0.0
1992-08-03,0.0,0.0,472.611,0.0,0.0
1992-08-04,0.0,0.0,444.797,0.0,0.0
1992-08-05,0.0,0.0,456.96,0.0,0.0
1992-08-06,0.0,0.0,518.343,0.0,0.0
1992-08-07,0.0,0.0,381.377,0.0,0.1
1992-08-08,0.0,0.0,390.526,0.2,0.0
1992-08-09,0.0,0.0,394.489,0.0,0.1
1992-08-10,0.0,0.0,409.905,0.0,0.0
1992-08-11,0.0,0.0,404.492,0.0,0.0
1992-08-12,0.0,0.0,285.574,0.0,0.0
1992-08-13,0.0,0.0,334.561,0.0,0.0
1992-08-14,0.0,0.0,333.568,0.0,0.0
1992-08-15,0.0,0.0,400.803,0.0,0.0
1992-08-16,0.0,0.0,303.283,0.0,0.0
1992-08-17,0.0,0.0,337.223,0.0,0.0
1992-08-18,0.0,0.0,326.783,0.0,0.0
1992-08-19,0.0,0.0,351.775,0.0,0.0
1992-08-20,0.0,0.0,411.902,0.0,0.0
1992-08-21,0.0,0.0,349.919,0.3,0.2
1992-08-22,0.0,0.0,663.933,0.9,0.3
1992-08-23,0.4,0.0,493.989,0.3,0.2
1992-08-24,0.7,0.0,267.224,0.0,0.0
1992-08-25,0.6,0.0,158.125,0.0,0.0
1992-08-26,0.2,0.0,144.692,0.0,0.0
1992-08-27,0.0,0.0,280.839,0.0,0.0
1992-08-28,0.0,0.0,322.681,0.0,0.0
1992-08-29,0.0,0.0,310.423,0.0,0.0
1992-08-30,0.0,0.0,250.932,0.0,0.0
1992-08-31,0.0,0.0,313.091,0.0,0.0
1992-09-01,0.0,0.0,265.956,0.0,0.0
1992-09-02,0.0,0.0,243.794,0.0,0.0
1992-09-03,0.0,0.0,271.157,0.0,0.0
1992-09-04,0.0,0.0,272.156,0.4,0.2
1992-09-05,0.0,0.0,242.525,0.1,0.0
1992-09-06,0.0,0.0,277.881,0.0,0.1
1992-09-07,0.0,0.0,299.815,0.0,0.0
1992-09-08,0.0,0.0,210.825,0.3,0.3
1992-09-09,0.0,0.0,305.032,0.0,0.0
1992-09-10,0.0,0.0,271.085,0.0,0.0
1992-09-11,0.0,0.0,323.184,0.0,0.0
1992-09-12,0.0,0.0,273.834,0.7,0.2
1992-09-13,0.3,0.0,338.685,1.0,0.1
1992-09-14,0.9,0.0,318.242,0.0,0.0
1992-09-15,0.9,0.0,270.119,0.3,0.4
1992-09-16,1.2,0.0,414.68,0.0,0.1
1992-09-17,1.1,0.0,209.627,0.0,0.1
1992-09-18,0.9,0.0,339.353,0.0,0.0
1992-09-19,0.7,0.0,294.002,0.0,0.0
1992-09-20,0.0,0.0,316.369,0.0,0.0
1992-09-21,0.0,0.0,304.557,0.0,0.0
1992-09-22,0.0,0.0,354.897,0.0,0.0
1992-09-23,0.0,0.0,231.482,0.1,0.0
1992-09-24,0.0,0.0,249.491,0.6,0.2
1992-09-25,0.0,0.0,268.409,0.7,0.2
1992-09-26,0.5,0.0,290.893,0.3,0.4
1992-09-27,0.4,0.0,309.252,0.1,0.0
1992-09-28,0.1,0.0,348.471,0.0,0.0
1992-09-29,0.1,0.0,304.99,0.0,0.0
1992-09-30,0.0,0.0,281.95,0.0,0.0
1992-10-01,0.0,0.0,327.606,0.0,0.0
1992-10-02,0.0,0.0,306.983,0.0,0.0
1992-10-03,0.0,0.0,259.709,0.1,0.0
1992-10-04,0.0,0.0,336.918,1.6,1.2
1992-10-05,0.0,0.0,381.877,0.6,0.3
1992-10-06,0.1,0.0,384.437,0.2,0.1
1992-10-07,0.2,0.0,357.015,0.0,0.0
1992-10-08,0.3,0.0,488.549,0.0,0.0
1992-10-09,0.3,0.0,384.678,0.0,0.0
1992-10-10,0.2,0.0,214.769,0.0,0.0
1992-10-11,0.2,0.0,251.119,0.0,0.0
1992-10-12,0.0,0.0,268.734,0.3,0.0
1992-10-13,0.0,0.0,305.286,1.0,0.9
1992-10-14,0.6,0.1,161.387,0.3,0.2
1992-10-15,0.8,0.1,291.477,0.0,0.0
1992-10-16,0.9,0.1,269.115,0.0,0.0
1992-10-17,1.0,0.4,272.277,0.0,0.0
1992-10-18,1.0,0.5,269.372,0.0,0.0
1992-10-19,1.0,0.5,263.523,0.0,0.0
1992-10-20,0.9,0.4,308.951,0.0,0.0
1992-10-21,0.7,0.1,236.365,0.0,0.0
1992-10-22,0.5,0.0,234.812,0.0,0.0
1992-10-23,0.0,0.0,260.461,0.0,0.0
1992-10-24,0.0,0.0,260.058,0.0,0.0
1992-10-25,0.0,0.0,266.038,0.0,0.0
1992-10-26,0.0,0.0,259.575,0.1,0.0
1992-10-27,0.0,0.0,267.127,0.0,0.0
1992-10-28,0.0,0.0,267.949,0.0,0.0
1992-10-29,0.0,0.0,262.744,0.0,0.0
1992-10-30,0.0,0.0,250.588,0.3,0.2
1992-10-31,0.0,0.0,249.523,0.0,0.1
1992-11-01,0.1,0.0,246.878,0.7,0.3
1992-11-02,0.6,0.2,251.6,0.4,0.2
1992-11-03,0.9,0.3,305.949,0.2,0.1
1992-11-04,0.9,0.4,419.245,0.0,0.1
1992-11-05,1.3,0.4,452.828,0.0,0.0
1992-11-06,1.3,0.5,146.545,0.0,0.0
1992-11-07,1.4,0.5,184.041,0.3,0.0
1992-11-08,1.7,0.6,210.876,0.2,0.2
1992-11-09,1.7,0.7,187.191,0.2,0.0
1992-11-10,1.9,0.7,167.578,0.2,0.0
1992-11-11,2.0,0.7,209.17,0.1,0.1
1992-11-12,2.2,0.7,187.109,0.0,0.2
1992-11-13,2.2,0.8,183.72,0.0,0.0
1992-11-14,2.4,0.9,185.839,0.2,0.0
1992-11-15,2.4,0.9,185.829,0.0,0.0
1992-11-16,2.4,0.9,189.775,0.0,0.0
1992-11-17,2.4,0.9,191.783,0.1,0.0
1992-11-18,2.4,0.9,189.673,0.1,0.0
1992-11-19,2.5,0.9,187.513,0.0,0.0
1992-11-20,2.5,0.9,187.736,0.1,0.0
1992-11-21,2.5,1.0,186.84,0.0,0.0
1992-11-22,2.7,1.0,190.418,0.7,0.3
1992-11-23,3.0,1.1,190.597,0.0,0.1
1992-11-24,3.0,1.1,185.117,0.0,0.0
1992-11-25,3.0,1.1,179.451,0.0,0.0
1992-11-26,3.0,1.2,182.208,0.0,0.0
1992-11-27,3.1,1.3,189.185,0.0,0.0
1992-11-28,3.2,1.4,188.431,0.3,0.1
1992-11-29,3.6,1.5,182.237,0.0,0.0
1992-11-30,3.6,1.5,235.09,0.5,0.4
1992-12-01,4.0,2.0,181.977,0.2,0.1
1992-12-02,4.0,2.0,184.058,0.0,0.1
1992-12-03,4.0,2.0,185.578,0.0,0.0
1992-12-04,4.0,2.0,185.427,0.0,0.0
1992-12-05,4.0,2.0,176.985,0.0,0.0
1992-12-06,4.0,2.1,177.012,0.1,0.0
1992-12-07,4.0,2.1,177.182,0.0,0.0
1992-12-08,4.1,2.1,165.465,0.1,0.2
1992-12-09,4.5,2.3,158.32,0.6,0.4
1992-12-10,5.0,2.6,161.036,0.7,0.4
1992-12-11,5.7,3.2,192.145,0.0,0.2
1992-12-12,5.7,3.2,100.0,0.0,0.0
1992-12-13,5.7,3.2,194.621,0.1,0.0
1992-12-14,5.8,3.2,227.271,0.4,0.2
1992-12-15,6.3,3.4,163.889,0.3,0.2
1992-12-16,6.4,3.5,163.89,0.1,0.1
1992-12-17,6.4,3.5,131.789,0.4,0.2
1992-12-18,6.4,3.7,228.486,0.0,0.0
1992-12-19,6.6,3.7,196.737,0.0,0.0
1992-12-20,6.8,3.9,132.298,0.6,0.3
1992-12-21,7.6,4.2,164.439,0.8,0.8
1992-12-22,8.3,4.8,197.248,1.1,1.0
1992-12-23,9.2,5.6,132.652,0.4,0.4
1992-12-24,10.0,6.1,165.143,0.6,0.3
1992-12-25,10.4,6.5,165.303,0.1,0.1
1992-12-26,10.5,6.5,165.144,1.0,0.6
1992-12-27,11.3,7.3,165.302,0.8,0.4
1992-12-28,11.3,7.4,166.009,0.0,0.1
1992-12-29,11.3,7.4,165.849,0.0,0.3
1992-12-30,11.5,7.4,166.009,0.0,0.2
1992-12-31,11.7,7.8,165.848,0.0,0.3
1993-01-01,11.8,7.9,166.009,0.0,0.0
1993-01-02,11.9,8.1,166.817,0.2,0.0
1993-01-03,12.0,8.2,166.654,0.1,0.1
1993-01-04,12.1,8.3,166.817,0.0,0.1
1993-01-05,12.1,8.4,166.653,0.0,0.0
1993-01-06,12.1,8.4,234.341,0.0,0.1
1993-01-07,12.2,8.5,234.881,0.2,0.0
1993-01-08,12.2,8.5,234.882,0.6,0.2
1993-01-09,12.6,8.6,134.165,0.1,0.1
1993-01-10,12.7,8.7,202.33,0.0,0.0
1993-01-11,12.8,8.7,168.33,0.0,0.0
1993-01-12,12.8,8.7,168.165,0.0,0.0
1993-01-13,12.8,8.7,202.849,0.0,0.0
1993-01-14,12.8,8.7,272.425,0.0,0.1
1993-01-15,12.9,8.9,168.869,0.0,0.0
1993-01-16,13.1,9.0,134.519,0.0,0.0
1993-01-17,13.1,9.0,169.441,0.0,0.0
1993-01-18,13.1,9.0,169.674,0.0,0.0
1993-01-19,13.1,9.0,204.767,0.0,0.0
1993-01-20,13.2,9.0,169.674,0.4,0.6
1993-01-21,13.7,9.7,134.922,0.3,0.1
1993-01-22,14.0,9.7,170.198,0.5,0.2
1993-01-23,14.4,10.0,135.276,0.1,0.1
1993-01-24,14.5,10.1,346.585,0.2,0.2
1993-01-25,15.0,10.3,171.01,0.3,0.1
1993-01-26,15.3,10.5,171.084,0.4,0.1
1993-01-27,15.7,10.7,168.133,0.1,0.2
1993-01-28,15.7,10.7,64.372,0.1,0.0
1993-01-29,15.8,10.8,242.342,0.0,0.0
1993-01-30,15.8,10.8,64.545,0.0,0.0
1993-01-31,15.9,10.8,242.795,0.0,0.0
1993-02-01,15.9,10.8,80.0,0.0,0.0
1993-02-02,15.9,10.8,224.156,0.0,0.0
1993-02-03,15.9,10.8,43.917,0.0,0.0
1993-02-04,16.0,10.8,188.25,0.0,0.0
1993-02-05,16.0,10.8,80.0,0.0,0.0
1993-02-06,16.0,10.8,151.99,0.0,0.0
1993-02-07,16.0,10.8,152.823,0.0,0.0
1993-02-08,16.0,10.8,116.739,0.1,0.0
1993-02-09,16.1,10.8,116.56,0.3,0.3
1993-02-10,16.1,10.9,153.478,0.0,0.0
1993-02-11,16.2,10.9,116.739,0.0,0.1
1993-02-12,16.3,11.0,153.299,0.0,0.0
1993-02-13,16.3,11.0,153.478,0.1,0.0
1993-02-14,16.4,11.1,117.295,0.5,0.3
1993-02-15,16.4,11.2,154.406,0.2,0.2
1993-02-16,16.5,11.2,117.295,0.0,0.1
1993-02-17,16.5,11.2,154.589,0.0,0.0
1993-02-18,16.7,11.2,154.406,0.2,0.2
1993-02-19,16.8,11.2,192.439,0.4,0.2
1993-02-20,16.9,11.6,155.515,0.1,0.1
1993-02-21,16.9,11.7,155.698,0.0,0.0
1993-02-22,17.0,11.8,193.365,0.0,0.0
1993-02-23,17.0,11.9,155.698,0.0,0.0
1993-02-24,17.0,12.0,156.911,0.0,0.0
1993-02-25,17.0,12.0,195.177,0.0,0.0
1993-02-26,17.0,12.0,156.911,0.0,0.0
1993-02-27,17.0,12.0,141.722,0.0,0.0
1993-02-28,17.0,12.0,181.474,0.0,0.0
1993-03-01,17.0,12.1,147.831,0.0,0.0
1993-03-02,17.0,12.1,109.01,0.0,0.0
1993-03-03,17.0,12.1,153.02,0.0,0.0
1993-03-04,17.0,12.1,152.831,0.0,0.0
1993-03-05,17.1,12.1,114.01,0.1,0.0
1993-03-06,17.3,12.1,159.231,0.1,0.1
1993-03-07,17.5,12.2,159.038,0.0,0.0
1993-03-08,17.5,12.2,119.616,0.2,0.0
1993-03-09,17.5,12.3,159.231,0.2,0.0
1993-03-10,17.6,12.3,159.038,0.1,0.1
1993-03-11,17.7,12.4,119.616,0.0,0.1
1993-03-12,17.9,12.4,160.342,0.0,0.0
1993-03-13,18.2,12.4,160.147,0.2,0.0
1993-03-14,18.3,12.4,120.17,0.4,0.2
1993-03-15,18.7,12.7,165.342,1.7,1.5
1993-03-16,19.8,14.0,246.093,0.0,0.0
1993-03-17,20.1,14.1,247.907,0.0,0.0
1993-03-18,20.4,14.1,247.907,0.3,0.4
1993-03-19,20.8,14.5,249.569,0.3,0.1
1993-03-20,21.1,14.7,208.996,0.2,0.1
1993-03-21,21.3,14.8,255.125,0.0,0.0
1993-03-22,21.4,14.8,257.545,0.0,0.0
1993-03-23,21.5,14.0,257.543,0.0,0.0
1993-03-24,21.4,14.2,258.86,0.3,0.6
1993-03-25,21.6,14.3,259.76,0.2,0.2
1993-03-26,21.8,14.6,259.762,0.3,0.2
1993-03-27,21.9,14.8,261.98,0.1,0.1
1993-03-28,21.9,14.9,219.142,0.0,0.0
1993-03-29,21.8,15.0,267.587,0.0,0.0
1993-03-30,21.8,15.0,269.398,0.0,0.0
1993-03-31,21.8,15.0,269.398,0.0,0.2
1993-04-01,22.0,15.1,447.557,0.0,0.0
1993-04-02,22.0,15.0,495.396,0.1,0.0
1993-04-03,22.1,15.0,363.759,0.0,0.0
1993-04-04,22.2,15.0,502.127,0.9,0.2
1993-04-05,22.9,15.1,506.63,0.5,0.3
1993-04-06,23.5,15.4,371.919,0.0,0.0
1993-04-07,23.6,15.4,513.968,0.0,0.0
1993-04-08,23.7,15.4,420.993,0.1,0.0
1993-04-09,24.0,15.4,374.483,0.4,0.0
1993-04-10,24.3,15.4,471.978,0.0,0.1
1993-04-11,24.4,15.4,428.782,0.6,0.7
1993-04-12,24.9,16.0,432.11,0.0,0.1
1993-04-13,25.0,16.0,382.654,0.0,0.0
1993-04-14,25.0,16.0,236.011,0.0,0.0
1993-04-15,25.0,16.0,285.822,0.0,0.0
1993-04-16,25.0,16.0,482.937,0.0,0.0
1993-04-17,25.1,16.0,485.976,0.0,0.0
1993-04-18,25.2,15.9,494.601,0.8,0.6
1993-04-19,25.7,16.6,571.142,0.5,0.6
1993-04-20,26.3,17.1,497.458,0.0,0.0
1993-04-21,26.5,17.2,546.035,0.0,0.0
1993-04-22,26.5,17.0,446.179,0.0,0.0
1993-04-23,26.4,16.9,497.567,0.1,0.0
1993-04-24,26.4,16.9,656.152,0.0,0.1
1993-04-25,26.3,16.9,653.894,0.1,0.0
1993-04-26,26.5,16.9,758.047,0.3,0.0
1993-04-27,26.6,16.9,516.23,0.1,0.0
1993-04-28,26.8,16.9,521.96,0.0,0.0
1993-04-29,26.8,16.8,632.644,0.1,0.0
1993-04-30,26.9,16.7,688.715,0.0,0.4
1993-05-01,26.9,16.8,745.86,0.1,0.0
1993-05-02,27.0,16.7,852.353,0.2,0.1
